"","Id","InvestorId","StockId","StockName","AssetCategory","AssetClass","OpeningVolume","PurchaseVolume","SaleVolume","PurchaseValue","SaleValue","ClosingVolume","OpeningMarketValue","Weight","Units","UnitPrice","HoldingsDate","Revaluation","Creations","Redemptions","BenchmarkWeight","WeightedBenchmarkReturn","ActiveWeight","ActiveReturn","AllocationEffect","SelectionEffect","InteractionEffect","ActiveManagementEffect","OpeningStockPrice","ClosingStockPrice","StockPerformanceBasedOnPrice","PresentInPortfolio","BenchmarkName","WeightedPerformance","BenchmarkReturn","ActualPerformance","ClosingMarketValue","AssetCategoryId","AssetClassId","InstrumentType","InstrumentId","test_Units","difUnits","test_UnitPRice","difUnitPrice","test_ActualPerformance","diffActualPerformance","test_Weight","diffWeights","test_weightedPerformance","diffweightedPerformance","test_BenchmarkPerf","diffBenchmarkPerf","test_BenchmarkWeight","diffBenchmarkWeight","test_WeightedBMPerformance","diffWeightedBMPerf","test_ActiveWeight","diffActiveWeight","test_ActiveReturn","diffActiveReturn","test_SelectionEffect","diffSelectionEffect","test_AllocationEffect","diffAllocationEffect","test_InteractionEffect","diffInteractionEffect","test_ActiveManagementEffect","diffActiveManagement"
"370","2DC6B5DE-D662-44C7-AF39-2CCB601A16BD","63E966AC-F07A-E411-8298-A45D36CA17D6","6F3033A4-5E8A-DF11-89DA-001C26EE1812","Total Kenya Ltd Ord 5.00","Listed Equity","EQUITIES",88200,0,0,0,0,88200,272175,0.016104324,272175,1,"00:00.0",1,0,0,0.02,0,-0.39,0,0,0,0,0,28.65,28.65,0,1,"Nairobi All Share Index",0,0,0,272175,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",272175,0,1,0,0,0,0.000178147317201132,-0.0159261766827989,0,0,0,0,0.02,0,0,0,-0.0198218526827989,0.370178147317201,0,0,0,0,0,0,0,0,0,0
"371","6829F21E-9536-4C24-8C77-0C4A441C1AA6","63E966AC-F07A-E411-8298-A45D36CA17D6","6D3033A4-5E8A-DF11-89DA-001C26EE1812","Kenya Power Lighting Co Ltd Ord 20.00","Listed Equity","EQUITIES",51,0,0,0,0,51,66140,0.003913438,66140,1,"00:00.0",1,0,0,0.01,0,-0.609,0,0,0,0,0,4,4,0,1,"Nairobi All Share Index",0,0,0,66140,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",66140,0,1,0,0,0,0.0000432907635149551,-0.00387014723648505,0,0,0,0,0.01,0,0,0,-0.00995670923648504,0.599043290763515,0,0,0,0,0,0,0,0,0,0
"372","7E06C5DC-0C33-4DDC-9C0E-0A8C1C09FF0D","63E966AC-F07A-E411-8298-A45D36CA17D6","1D816DB5-49A7-E211-AA69-000C29D7DB13","Liberty Kenya Holdings Ltd Ord.1.00","Listed Equity","EQUITIES",921,0,0,0,0,921,315000,0.018638237,315000,1,"00:00.0",1,0,0,0,0,1.864,0,0,0,0,0,10.5,10.5,0,1,"Nairobi All Share Index",0,0,0,315000,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",315000,0,1,0,0,0,0.000206177661131098,-0.0184320593388689,0,0,0,0,0,0,0,0,0.000206177661131098,-1.86379382233887,0,0,0,0,0,0,0,0,0,0
"373","A285FB2A-4286-4B61-A766-5C04CCF3EAFF","63E966AC-F07A-E411-8298-A45D36CA17D6","7CA8FB65-6659-E611-973B-B8CA3AFA18DD","Deacons (East Africa) Plc Ord 2.50","Listed Equity","EQUITIES",1822624,0,0,0,0,1822624,213255,0.012618086,213255,1,"00:00.0",1,0,0,0,0,1.262,0,0,0,0,0,0.45,0.45,0,1,"Nairobi All Share Index",0,0,0,213255,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",213255,0,1,0,0,0,0.000139582276585754,-0.0124785037234142,0,0,0,0,0,0,0,0,0.000139582276585754,-1.26186041772341,0,0,0,0,0,0,0,0,0,0
"374","1477339F-9552-4618-81CE-6CF14CF271EC","63E966AC-F07A-E411-8298-A45D36CA17D6","603033A4-5E8A-DF11-89DA-001C26EE1812","Standard Chartered Bank Ltd Ord 5.00","Listed Equity","EQUITIES",463920,0,0,0,0,463920,3066224,0.181425424,3066224,1,"00:00.0",1,0,0,0.05,0,13.143,0,0,0,0,0,196,196,0,1,"Nairobi All Share Index",0,0,0,3066224,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",3066224,0,1,0,0,0,0.00200694251690172,-0.179418481483098,0,0,0,0,0.05,0,0,0,-0.0479930574830983,-13.1909930574831,0,0,0,0,0,0,0,0,0,0
"375","BDAE0372-DA66-4D55-AB38-BE4DC1466604","63E966AC-F07A-E411-8298-A45D36CA17D6","5C3033A4-5E8A-DF11-89DA-001C26EE1812","Kenya Commercial Bank Ltd Ord 1.00","Listed Equity","EQUITIES",3188846,0,0,0,0,3188846,5563643.65,0.32919526,5563643.65,1,"00:00.0",1,0,0,0.05,0,27.92,0,0,0,0,0,39.9,39.9,0,1,"Nairobi All Share Index",0,0,0,5563643.65,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",5563643.65,0,1,0,0,0,0.00364158423848853,-0.325553675761511,0,0,0,0,0.05,0,0,0,-0.0463584157615115,-27.9663584157615,0,0,0,0,0,0,0,0,0,0
"376","57C87D62-78AF-465A-BDC3-B8214BA358EC","63E966AC-F07A-E411-8298-A45D36CA17D6","37C7FE8A-49A7-E211-AA69-000C29D7DB13","CIC Insurance Group Ltd Ord.1.00","Listed Equity","EQUITIES",400000,0,0,0,0,400000,146316,0.008657372,146316,1,"00:00.0",1,0,0,0.03,0,-2.134,0,0,0,0,0,3.56,3.56,0,1,"Nairobi All Share Index",0,0,0,146316,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",146316,0,1,0,0,0,0.0000957685417970089,-0.00856160345820299,0,0,0,0,0.03,0,0,0,-0.029904231458203,2.1040957685418,0,0,0,0,0,0,0,0,0,0
"377","BF7915EA-14E7-4D4B-8AC0-975056C18BF2","63E966AC-F07A-E411-8298-A45D36CA17D6","979AF572-FDE4-E011-8DD5-F8BB536C7A63","Stanbic Holdings Plc Ord.5.00","Listed Equity","EQUITIES",38200,0,0,0,0,38200,712243.8,0.042142757,712243.8,1,"00:00.0",1,0,0,0.05,0,-0.786,0,0,0,0,0,98.5,98.5,0,1,"Nairobi All Share Index",0,0,0,712243.8,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",712243.8,0,1,0,0,0,0.000466186542346431,-0.0416765704576536,0,0,0,0,0.05,0,0,0,-0.0495338134576536,0.736466186542346,0,0,0,0,0,0,0,0,0,0
"378","E62B812D-FCE7-4EC2-9AE7-8A88D1F9F210","63E966AC-F07A-E411-8298-A45D36CA17D6","00E83D5F-FF5F-DF11-B84B-00C09FC85DD6","Athi River Mining Ord 5.00","Listed Equity","EQUITIES",2000,0,0,0,0,2000,4856250,0.287339482,4856250,1,"00:00.0",1,0,0,0,0,28.734,0,0,0,0,0,5.55,5.55,0,1,"Nairobi All Share Index",0,0,0,4856250,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",4856250,0,1,0,0,0,0.0031785722757711,-0.284160909724229,0,0,0,0,0,0,0,0,0.0031785722757711,-28.7308214277242,0,0,0,0,0,0,0,0,0,0
"379","89E0A918-02AF-4A9C-AD4D-A59F599E7575","63E966AC-F07A-E411-8298-A45D36CA17D6","5C3033A4-5E8A-DF11-89DA-001C26EE1812","Kenya Commercial Bank Ltd Ord 1.00","Listed Equity","EQUITIES",3188846,0,0,0,0,3188846,5563643.65,0.32919526,5563643.65,1,"00:00.0",1,0,0,0.05,0,27.92,0,0,0,0,0,39.9,39.9,0,1,"Nairobi All Share Index",0,0,0,5563643.65,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",5563643.65,0,1,0,0,0,0.00364158423848853,-0.325553675761511,0,0,0,0,0.05,0,0,0,-0.0463584157615115,-27.9663584157615,0,0,0,0,0,0,0,0,0,0
"380","90A2DC28-8341-4FA4-9CD7-A47A5749F798","63E966AC-F07A-E411-8298-A45D36CA17D6","979AF572-FDE4-E011-8DD5-F8BB536C7A63","Stanbic Holdings Plc Ord.5.00","Listed Equity","EQUITIES",38200,0,0,0,0,38200,712243.8,0.042142757,712243.8,1,"00:00.0",1,0,0,0.05,0,-0.786,0,0,0,0,0,98.5,98.5,0,1,"Nairobi All Share Index",0,0,0,712243.8,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",712243.8,0,1,0,0,0,0.000466186542346431,-0.0416765704576536,0,0,0,0,0.05,0,0,0,-0.0495338134576536,0.736466186542346,0,0,0,0,0,0,0,0,0,0
"381","6703F384-5212-4AF0-AD5D-9E0804333004","63E966AC-F07A-E411-8298-A45D36CA17D6","5A3033A4-5E8A-DF11-89DA-001C26EE1812","Centum Investment Co Ltd Ord 0.50","Listed Equity","EQUITIES",25084,0,0,0,0,25084,219179.8,0.012968651,219179.8,1,"00:00.0",1,0,0,0.02,0,-0.703,0,0,0,0,0,32.9,32.9,0,1,"Nairobi All Share Index",0,0,0,219179.8,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",219179.8,0,1,0,0,0,0.000143460249305339,-0.0128251907506947,0,0,0,0,0.02,0,0,0,-0.0198565397506947,0.683143460249305,0,0,0,0,0,0,0,0,0,0
"382","54573CF3-909F-44DC-8682-87A5B746D244","63E966AC-F07A-E411-8298-A45D36CA17D6","543033A4-5E8A-DF11-89DA-001C26EE1812","Uchumi Supermarket Ltd Ord 5.00","Listed Equity","EQUITIES",37,0,0,0,0,37,7452,0.000440927,7452,1,"00:00.0",1,0,0,0,0,0.044,0,0,0,0,0,0.36,0.36,0,1,"Nairobi All Share Index",0,0,0,7452,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",7452,0,1,0,0,0,0.00000487757438332999,-0.00043604942561667,0,0,0,0,0,0,0,0,0.00000487757438332999,-0.0439951224256167,0,0,0,0,0,0,0,0,0,0
"383","AC4D52DE-2D15-4263-8CD7-BA95F5B9DA7F","63E966AC-F07A-E411-8298-A45D36CA17D6","5F3033A4-5E8A-DF11-89DA-001C26EE1812","Sanlam Kenya Plc Ord 5.00","Listed Equity","EQUITIES",443057,0,0,0,0,443057,183291.2,0.010845158,183291.2,1,"00:00.0",1,0,0,0.04,0,-2.915,0,0,0,0,0,19.4,19.4,0,1,"Nairobi All Share Index",0,0,0,183291.2,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",183291.2,0,1,0,0,0,0.000119970002926706,-0.0107251879970733,0,0,0,0,0.04,0,0,0,-0.0398800299970733,2.87511997000293,0,0,0,0,0,0,0,0,0,0
"384","F6B0BAF7-EF17-46EB-A8E3-AA6EC4F40DCB","63E966AC-F07A-E411-8298-A45D36CA17D6","5B3033A4-5E8A-DF11-89DA-001C26EE1812","Jubilee Holdings Ltd Ord 5.00","Listed Equity","EQUITIES",100213,0,0,0,0,100213,866170,0.051250417,866170,1,"00:00.0",1,0,0,0.04,0,1.125,0,0,0,0,0,370,370,0,1,"Nairobi All Share Index",0,0,0,866170,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",866170,0,1,0,0,0,0.000566936205529916,-0.0506834807944701,0,0,0,0,0.04,0,0,0,-0.0394330637944701,-1.16443306379447,0,0,0,0,0,0,0,0,0,0
"385","6FF9D0CC-E9A6-4821-BFE0-D2CCE7D3CD39","63E966AC-F07A-E411-8298-A45D36CA17D6","603033A4-5E8A-DF11-89DA-001C26EE1812","Standard Chartered Bank Ltd Ord 5.00","Listed Equity","EQUITIES",463920,0,0,0,0,463920,3066224,0.181425424,3066224,1,"00:00.0",1,0,0,0.05,0,13.143,0,0,0,0,0,196,196,0,1,"Nairobi All Share Index",0,0,0,3066224,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",3066224,0,1,0,0,0,0.00200694251690172,-0.179418481483098,0,0,0,0,0.05,0,0,0,-0.0479930574830983,-13.1909930574831,0,0,0,0,0,0,0,0,0,0
"386","43FD8930-B47C-45F1-84D6-69CEEAD60B4B","63E966AC-F07A-E411-8298-A45D36CA17D6","1D816DB5-49A7-E211-AA69-000C29D7DB13","Liberty Kenya Holdings Ltd Ord.1.00","Listed Equity","EQUITIES",921,0,0,0,0,921,315000,0.018638237,315000,1,"00:00.0",1,0,0,0,0,1.864,0,0,0,0,0,10.5,10.5,0,1,"Nairobi All Share Index",0,0,0,315000,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",315000,0,1,0,0,0,0.000206177661131098,-0.0184320593388689,0,0,0,0,0,0,0,0,0.000206177661131098,-1.86379382233887,0,0,0,0,0,0,0,0,0,0
"387","2D456241-2CE0-44FF-A504-5C95B3BC3CDD","63E966AC-F07A-E411-8298-A45D36CA17D6","37C7FE8A-49A7-E211-AA69-000C29D7DB13","CIC Insurance Group Ltd Ord.1.00","Listed Equity","EQUITIES",400000,0,0,0,0,400000,146316,0.008657372,146316,1,"00:00.0",1,0,0,0.03,0,-2.134,0,0,0,0,0,3.56,3.56,0,1,"Nairobi All Share Index",0,0,0,146316,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",146316,0,1,0,0,0,0.0000957685417970089,-0.00856160345820299,0,0,0,0,0.03,0,0,0,-0.029904231458203,2.1040957685418,0,0,0,0,0,0,0,0,0,0
"388","6461B876-87A1-4C13-B36E-5E97634F8C83","63E966AC-F07A-E411-8298-A45D36CA17D6","00E83D5F-FF5F-DF11-B84B-00C09FC85DD6","Athi River Mining Ord 5.00","Listed Equity","EQUITIES",2000,0,0,0,0,2000,4856250,0.287339482,4856250,1,"00:00.0",1,0,0,0,0,28.734,0,0,0,0,0,5.55,5.55,0,1,"Nairobi All Share Index",0,0,0,4856250,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",4856250,0,1,0,0,0,0.0031785722757711,-0.284160909724229,0,0,0,0,0,0,0,0,0.0031785722757711,-28.7308214277242,0,0,0,0,0,0,0,0,0,0
"389","488D9FF6-A76D-4F8D-89BD-534911CABF5D","63E966AC-F07A-E411-8298-A45D36CA17D6","7CA8FB65-6659-E611-973B-B8CA3AFA18DD","Deacons (East Africa) Plc Ord 2.50","Listed Equity","EQUITIES",1822624,0,0,0,0,1822624,213255,0.012618086,213255,1,"00:00.0",1,0,0,0,0,1.262,0,0,0,0,0,0.45,0.45,0,1,"Nairobi All Share Index",0,0,0,213255,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",213255,0,1,0,0,0,0.000139582276585754,-0.0124785037234142,0,0,0,0,0,0,0,0,0.000139582276585754,-1.26186041772341,0,0,0,0,0,0,0,0,0,0
"390","18AA032B-5BE2-43A6-AFDC-5A9F1C06C92E","63E966AC-F07A-E411-8298-A45D36CA17D6","6D3033A4-5E8A-DF11-89DA-001C26EE1812","Kenya Power Lighting Co Ltd Ord 20.00","Listed Equity","EQUITIES",51,0,0,0,0,51,66140,0.003913438,66140,1,"00:00.0",1,0,0,0.01,0,-0.609,0,0,0,0,0,4,4,0,1,"Nairobi All Share Index",0,0,0,66140,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",66140,0,1,0,0,0,0.0000432907635149551,-0.00387014723648505,0,0,0,0,0.01,0,0,0,-0.00995670923648504,0.599043290763515,0,0,0,0,0,0,0,0,0,0
"391","861A6D7E-2E13-4EA4-9A68-0A6A8C360248","63E966AC-F07A-E411-8298-A45D36CA17D6","6F3033A4-5E8A-DF11-89DA-001C26EE1812","Total Kenya Ltd Ord 5.00","Listed Equity","EQUITIES",88200,0,0,0,0,88200,272175,0.016104324,272175,1,"00:00.0",1,0,0,0.02,0,-0.39,0,0,0,0,0,28.65,28.65,0,1,"Nairobi All Share Index",0,0,0,272175,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",272175,0,1,0,0,0,0.000178147317201132,-0.0159261766827989,0,0,0,0,0.02,0,0,0,-0.0198218526827989,0.370178147317201,0,0,0,0,0,0,0,0,0,0
"392","F7701D0C-E1B7-4701-83B0-23DD012F178B","63E966AC-F07A-E411-8298-A45D36CA17D6","BA757914-96EB-E211-AD2F-000C29D7DB13","I&M Holdings Ltd Ord 1.00","Listed Equity","EQUITIES",93520,0,0,0,0,93520,413400,0.024460467,413400,1,"00:00.0",1,0,0,0,0,2.446,0,0,0,0,0,53,53,0,1,"Nairobi All Share Index",0,0,0,413400,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",413400,0,1,0,0,0,0.000270583635274908,-0.0241898833647251,0,0,0,0,0,0,0,0,0.000270583635274908,-2.44572941636473,0,0,0,0,0,0,0,0,0,0
"393","777FD9AB-A2C9-473E-9BE5-24F1F517C009","63E966AC-F07A-E411-8298-A45D36CA17D6","37C7FE8A-49A7-E211-AA69-000C29D7DB13","CIC Insurance Group Ltd Ord.1.00","Listed Equity","EQUITIES",400000,0,0,0,0,400000,146316,0.008657372,146316,0.946629213,"00:00.0",1,0,0,0.03,0,-2.134,-5.337,0,-0.16,-5.177,-0.16,3.56,3.37,-0.053370787,1,"Nairobi All Share Index",-0.000462051,0,-0.053370787,138507,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",146316,0,0.946629213483146,0.000000000483146078700258,-0.0533707865168539,0.000000000483146106455834,0.0000906572993977303,-0.00856671470060227,-0.00000483845137235077,0.000457212548627649,0,0,0.03,0,0,0,-0.0299093427006023,2.1040906572994,-0.0533707865168539,5.28362921348315,-0.00160112359550562,0.158398876404494,0,0,-0.0517696629213483,5.12523033707865,-0.00160112359550562,0.158398876404494
"394","46E034F9-0D5E-4692-A55A-27D9DDEBED41","63E966AC-F07A-E411-8298-A45D36CA17D6","7CA8FB65-6659-E611-973B-B8CA3AFA18DD","Deacons (East Africa) Plc Ord 2.50","Listed Equity","EQUITIES",1822624,0,0,0,0,1822624,213255,0.012618086,213255,1,"00:00.0",1,0,0,0,0,1.262,0,0,0,0,0,0.45,0.45,0,1,"Nairobi All Share Index",0,0,0,213255,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",213255,0,1,0,0,0,0.000139582276585754,-0.0124785037234142,0,0,0,0,0,0,0,0,0.000139582276585754,-1.26186041772341,0,0,0,0,0,0,0,0,0,0
"395","34CA27C5-C9DA-43FA-BFC0-35F33874015D","63E966AC-F07A-E411-8298-A45D36CA17D6","603033A4-5E8A-DF11-89DA-001C26EE1812","Standard Chartered Bank Ltd Ord 5.00","Listed Equity","EQUITIES",463920,0,0,0,0,463920,3066224,0.181425424,3066224,1,"00:00.0",1,0,0,0.05,0,13.143,0,0,0,0,0,196,196,0,1,"Nairobi All Share Index",0,0,0,3066224,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",3066224,0,1,0,0,0,0.00200694251690172,-0.179418481483098,0,0,0,0,0.05,0,0,0,-0.0479930574830983,-13.1909930574831,0,0,0,0,0,0,0,0,0,0
"396","C92EF471-9104-47D2-B68A-36D5B4A93395","63E966AC-F07A-E411-8298-A45D36CA17D6","5A3033A4-5E8A-DF11-89DA-001C26EE1812","Centum Investment Co Ltd Ord 0.50","Listed Equity","EQUITIES",25084,0,0,0,0,25084,219179.8,0.012968651,219179.8,0.990881459,"00:00.0",1,0,0,0.02,0,-0.703,-0.912,0,-0.018,-0.894,-0.018,32.9,32.6,-0.009118541,1,"Nairobi All Share Index",-0.000118255,0,-0.009118541,217181.2,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",219179.8,0,0.990881458966565,-0.0000000000334345884311915,-0.00911854103343457,-0.0000000000334345676145098,0.000142152101135382,-0.0128264988988646,-0.00000129621976719192,0.000116958780232808,0,0,0.02,0,0,0,-0.0198578478988646,0.683142152101135,-0.00911854103343457,0.902881458966565,-0.000182370820668691,0.0178176291793313,0,0,-0.00893617021276588,0.885063829787234,-0.000182370820668691,0.0178176291793313
"397","66C9AFC9-4574-43E8-AFA3-09CC07B0698F","63E966AC-F07A-E411-8298-A45D36CA17D6","00E83D5F-FF5F-DF11-B84B-00C09FC85DD6","Athi River Mining Ord 5.00","Listed Equity","EQUITIES",2000,0,0,0,0,2000,4856250,0.287339482,4856250,1,"00:00.0",1,0,0,0,0,28.734,0,0,0,0,0,5.55,5.55,0,1,"Nairobi All Share Index",0,0,0,4856250,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",4856250,0,1,0,0,0,0.0031785722757711,-0.284160909724229,0,0,0,0,0,0,0,0,0.0031785722757711,-28.7308214277242,0,0,0,0,0,0,0,0,0,0
"398","FD84959E-83A5-4B8C-9EF1-0F59C38DAD40","63E966AC-F07A-E411-8298-A45D36CA17D6","6D3033A4-5E8A-DF11-89DA-001C26EE1812","Kenya Power Lighting Co Ltd Ord 20.00","Listed Equity","EQUITIES",51,0,0,0,0,51,66140,0.003913438,66140,1,"00:00.0",1,0,0,0.01,0,-0.609,0,0,0,0,0,4,4,0,1,"Nairobi All Share Index",0,0,0,66140,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",66140,0,1,0,0,0,0.0000432907635149551,-0.00387014723648505,0,0,0,0,0.01,0,0,0,-0.00995670923648504,0.599043290763515,0,0,0,0,0,0,0,0,0,0
"399","866FA1EA-08BF-4E06-8DAB-05D0C443E8DE","63E966AC-F07A-E411-8298-A45D36CA17D6","6F3033A4-5E8A-DF11-89DA-001C26EE1812","Total Kenya Ltd Ord 5.00","Listed Equity","EQUITIES",88200,0,0,0,0,88200,272175,0.016104324,272175,1,"00:00.0",1,0,0,0.02,0,-0.39,0,0,0,0,0,28.65,28.65,0,1,"Nairobi All Share Index",0,0,0,272175,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",272175,0,1,0,0,0,0.000178147317201132,-0.0159261766827989,0,0,0,0,0.02,0,0,0,-0.0198218526827989,0.370178147317201,0,0,0,0,0,0,0,0,0,0
"400","F860B23B-C706-496F-8365-111EF5FCDC6F","63E966AC-F07A-E411-8298-A45D36CA17D6","543033A4-5E8A-DF11-89DA-001C26EE1812","Uchumi Supermarket Ltd Ord 5.00","Listed Equity","EQUITIES",37,0,0,0,0,37,7452,0.000440927,7452,1,"00:00.0",1,0,0,0,0,0.044,0,0,0,0,0,0.36,0.36,0,1,"Nairobi All Share Index",0,0,0,7452,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",7452,0,1,0,0,0,0.00000487757438332999,-0.00043604942561667,0,0,0,0,0,0,0,0,0.00000487757438332999,-0.0439951224256167,0,0,0,0,0,0,0,0,0,0
"401","4B91DA44-5E96-4FAE-BB0D-5610DA78BD94","63E966AC-F07A-E411-8298-A45D36CA17D6","979AF572-FDE4-E011-8DD5-F8BB536C7A63","Stanbic Holdings Plc Ord.5.00","Listed Equity","EQUITIES",38200,0,0,0,0,38200,712243.8,0.042142757,712243.8,1,"00:00.0",1,0,0,0.05,0,-0.786,0,0,0,0,0,98.5,98.5,0,1,"Nairobi All Share Index",0,0,0,712243.8,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",712243.8,0,1,0,0,0,0.000466186542346431,-0.0416765704576536,0,0,0,0,0.05,0,0,0,-0.0495338134576536,0.736466186542346,0,0,0,0,0,0,0,0,0,0
"402","E876FD27-94B9-4E40-8811-4A8E55B9CD77","63E966AC-F07A-E411-8298-A45D36CA17D6","1D816DB5-49A7-E211-AA69-000C29D7DB13","Liberty Kenya Holdings Ltd Ord.1.00","Listed Equity","EQUITIES",921,0,0,0,0,921,315000,0.018638237,315000,1,"00:00.0",1,0,0,0,0,1.864,0,0,0,0,0,10.5,10.5,0,1,"Nairobi All Share Index",0,0,0,315000,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",315000,0,1,0,0,0,0.000206177661131098,-0.0184320593388689,0,0,0,0,0,0,0,0,0.000206177661131098,-1.86379382233887,0,0,0,0,0,0,0,0,0,0
"403","5D60D44C-2918-4587-9478-D26BF4F1CA42","63E966AC-F07A-E411-8298-A45D36CA17D6","5F3033A4-5E8A-DF11-89DA-001C26EE1812","Sanlam Kenya Plc Ord 5.00","Listed Equity","EQUITIES",443057,0,0,0,0,443057,183291.2,0.010845158,183291.2,1,"00:00.0",1,0,0,0.04,0,-2.915,0,0,0,0,0,19.4,19.4,0,1,"Nairobi All Share Index",0,0,0,183291.2,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",183291.2,0,1,0,0,0,0.000119970002926706,-0.0107251879970733,0,0,0,0,0.04,0,0,0,-0.0398800299970733,2.87511997000293,0,0,0,0,0,0,0,0,0,0
"404","D44FA0AC-E617-43F2-9E54-BB50F868B9E6","63E966AC-F07A-E411-8298-A45D36CA17D6","BA757914-96EB-E211-AD2F-000C29D7DB13","I&M Holdings Ltd Ord 1.00","Listed Equity","EQUITIES",93520,0,0,0,0,93520,413400,0.024460467,413400,0.985849057,"00:00.0",1,0,0,0,0,2.446,-1.415,0,0,-1.415,0,53,52.25,-0.014150943,1,"Nairobi All Share Index",-0.000346139,0,-0.014150943,407550,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",413400,0,0.985849056603774,-0.00000000039622649605775,-0.0141509433962265,-0.000000000396226468302174,0.000266754621568188,-0.0241937123784318,-0.00000377482955049324,0.000342364170449507,0,0,0,0,0,0,0.000266754621568188,-2.44573324537843,-0.0141509433962265,1.40084905660377,0,0,0,0,-0.0141509433962265,1.40084905660377,0,0
"405","00A4AF3F-9B9E-4895-B7D4-7D962A2D21B9","63E966AC-F07A-E411-8298-A45D36CA17D6","5B3033A4-5E8A-DF11-89DA-001C26EE1812","Jubilee Holdings Ltd Ord 5.00","Listed Equity","EQUITIES",100213,0,0,0,0,100213,866170,0.051250417,866170,1,"00:00.0",1,0,0,0.04,0,1.125,0,0,0,0,0,370,370,0,1,"Nairobi All Share Index",0,0,0,866170,"00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000",0,"00000000-0000-0000-0000-000000000000",866170,0,1,0,0,0,0.000566936205529916,-0.0506834807944701,0,0,0,0,0.04,0,0,0,-0.0394330637944701,-1.16443306379447,0,0,0,0,0,0,0,0,0,0
