Name,Marketdate, Marketprice , Low , High ,SharesTraded
Safaricom Ltd Ord 0.05,"Monday, November 24, 2014", 13.45 , 13.00 , 13.65 ,1394900.00
Safaricom Ltd Ord 0.05,"Tuesday, November 25, 2014", 13.55 , 13.20 , 13.65 ,17656800.00
Safaricom Ltd Ord 0.05,"Wednesday, November 26, 2014", 13.80 , 13.30 , 13.95 ,12091900.00
Safaricom Ltd Ord 0.05,"Thursday, November 27, 2014", 13.90 , 13.60 , 14.00 ,7151200.00
Safaricom Ltd Ord 0.05,"Friday, November 28, 2014", 13.80 , 13.70 , 13.95 ,12068000.00
Safaricom Ltd Ord 0.05,"Monday, December 1, 2014", 13.90 , 13.80 , 14.00 ,6083900.00
Safaricom Ltd Ord 0.05,"Tuesday, December 2, 2014", 13.95 , 13.80 , 14.00 ,8614400.00
Safaricom Ltd Ord 0.05,"Wednesday, December 3, 2014", 14.20 , 13.95 , 14.65 ,20752500.00
Safaricom Ltd Ord 0.05,"Thursday, December 4, 2014", 14.55 , 14.10 , 14.70 ,4824700.00
Safaricom Ltd Ord 0.05,"Friday, December 5, 2014", 14.80 , 14.60 , 14.95 ,5340400.00
Safaricom Ltd Ord 0.05,"Monday, December 8, 2014", 15.00 , 14.70 , 15.15 ,36775700.00
Safaricom Ltd Ord 0.05,"Tuesday, December 9, 2014", 15.00 , 14.90 , 15.15 ,22233300.00
Safaricom Ltd Ord 0.05,"Wednesday, December 10, 2014", 14.65 , 14.30 , 15.00 ,9358200.00
Safaricom Ltd Ord 0.05,"Thursday, December 11, 2014", 14.05 , 14.00 , 14.65 ,18895300.00
Safaricom Ltd Ord 0.05,"Tuesday, December 16, 2014", 13.90 , 13.80 , 14.05 ,45892000.00
Safaricom Ltd Ord 0.05,"Wednesday, December 17, 2014", 13.40 , 13.30 , 13.95 ,32755500.00
Safaricom Ltd Ord 0.05,"Thursday, December 18, 2014", 13.35 , 13.25 , 13.85 ,6316200.00
Safaricom Ltd Ord 0.05,"Friday, December 19, 2014", 13.50 , 13.30 , 13.70 ,24436700.00
Safaricom Ltd Ord 0.05,"Monday, December 22, 2014", 13.45 , 13.35 , 13.60 ,10428700.00
Safaricom Ltd Ord 0.05,"Tuesday, December 23, 2014", 13.90 , 13.45 , 14.05 ,6463300.00
Safaricom Ltd Ord 0.05,"Wednesday, December 24, 2014", 14.00 , 13.80 , 14.10 ,4558300.00
Safaricom Ltd Ord 0.05,"Monday, December 29, 2014", 14.05 , 14.00 , 14.20 ,19248300.00
Safaricom Ltd Ord 0.05,"Tuesday, December 30, 2014", 14.10 , 14.00 , 14.25 ,15521200.00
Safaricom Ltd Ord 0.05,"Wednesday, December 31, 2014", 14.75 , 14.00 , 14.15 ,7612400.00
Safaricom Ltd Ord 0.05,"Friday, January 2, 2015", 14.15 , 14.05 , 14.50 ,8652000.00
Safaricom Ltd Ord 0.05,"Monday, January 5, 2015", 14.05 , 14.00 , 14.30 ,2558100.00
Safaricom Ltd Ord 0.05,"Tuesday, January 6, 2015", 13.90 , 13.80 , 14.10 ,11810700.00
Safaricom Ltd Ord 0.05,"Wednesday, January 7, 2015", 13.90 , 13.80 , 14.00 ,5022200.00
Safaricom Ltd Ord 0.05,"Thursday, January 8, 2015", 13.75 , 13.60 , 13.90 ,3746400.00
Safaricom Ltd Ord 0.05,"Friday, January 9, 2015", 13.75 , 13.00 , 13.85 ,2157000.00
Safaricom Ltd Ord 0.05,"Monday, January 12, 2015", 13.85 , 13.75 , 14.05 ,2374800.00
Safaricom Ltd Ord 0.05,"Tuesday, January 13, 2015", 14.70 , 14.00 , 15.00 ,1348900.00
Safaricom Ltd Ord 0.05,"Wednesday, January 14, 2015", 14.85 , 14.20 , 15.00 ,10804900.00
Safaricom Ltd Ord 0.05,"Thursday, January 15, 2015", 14.60 , 14.50 , 14.85 ,9217600.00
Safaricom Ltd Ord 0.05,"Friday, January 16, 2015", 14.85 , 14.50 , 14.90 ,5718500.00
Safaricom Ltd Ord 0.05,"Monday, January 19, 2015", 14.55 , 14.35 , 14.85 ,1590100.00
Safaricom Ltd Ord 0.05,"Tuesday, January 20, 2015", 13.95 , 13.90 , 14.50 ,14468900.00
Safaricom Ltd Ord 0.05,"Wednesday, January 21, 2015", 14.20 , 14.10 , 14.85 ,7503300.00
Safaricom Ltd Ord 0.05,"Thursday, January 22, 2015", 14.20 , 14.10 , 14.50 ,3670400.00
Safaricom Ltd Ord 0.05,"Friday, January 23, 2015", 14.15 , 14.10 , 14.30 ,14165800.00
Safaricom Ltd Ord 0.05,"Monday, January 26, 2015", 14.00 , 14.00 , 14.20 ,7050400.00
Safaricom Ltd Ord 0.05,"Tuesday, January 27, 2015", 14.10 , 14.00 , 14.20 ,5267800.00
Safaricom Ltd Ord 0.05,"Wednesday, January 28, 2015", 14.15 , 14.10 , 14.30 ,8606700.00
Safaricom Ltd Ord 0.05,"Thursday, January 29, 2015", 14.10 , 14.10 , 14.20 ,7361000.00
Safaricom Ltd Ord 0.05,"Friday, January 30, 2015", 14.15 , 14.10 , 14.25 ,9095300.00
Safaricom Ltd Ord 0.05,"Monday, February 2, 2015", 14.25 , 14.10 , 14.30 ,14705700.00
Safaricom Ltd Ord 0.05,"Tuesday, February 3, 2015", 14.30 , 14.20 , 14.50 ,1891000.00
Safaricom Ltd Ord 0.05,"Wednesday, February 4, 2015", 14.45 , 14.30 , 14.75 ,2274900.00
Safaricom Ltd Ord 0.05,"Thursday, February 5, 2015", 14.55 , 14.45 , 14.75 ,8383600.00
Safaricom Ltd Ord 0.05,"Friday, February 6, 2015", 14.55 , 14.45 , 14.70 ,5472400.00
Safaricom Ltd Ord 0.05,"Monday, February 9, 2015", 14.80 , 14.50 , 15.00 ,13757300.00
Safaricom Ltd Ord 0.05,"Tuesday, February 10, 2015", 14.80 , 14.50 , 14.95 ,11687700.00
Safaricom Ltd Ord 0.05,"Wednesday, February 11, 2015", 14.85 , 14.60 , 14.95 ,12590400.00
Safaricom Ltd Ord 0.05,"Thursday, February 12, 2015", 14.75 , 14.50 , 14.90 ,10562500.00
Safaricom Ltd Ord 0.05,"Friday, February 13, 2015", 14.85 , 14.85 , 14.95 ,25002900.00
Safaricom Ltd Ord 0.05,"Monday, February 16, 2015", 14.85 , 14.80 , 14.95 ,1322200.00
Safaricom Ltd Ord 0.05,"Tuesday, February 17, 2015", 14.85 , 14.80 , 14.90 ,3230000.00
Safaricom Ltd Ord 0.05,"Wednesday, February 18, 2015", 14.95 , 14.85 , 15.10 ,6539400.00
Safaricom Ltd Ord 0.05,"Thursday, February 19, 2015", 15.15 , 15.00 , 15.30 ,3817200.00
Safaricom Ltd Ord 0.05,"Friday, February 20, 2015", 15.35 , 15.15 , 15.50 ,5611700.00
Safaricom Ltd Ord 0.05,"Monday, February 23, 2015", 15.45 , 15.35 , 15.70 ,4374500.00
Safaricom Ltd Ord 0.05,"Tuesday, February 24, 2015", 15.70 , 15.55 , 15.95 ,6853100.00
Safaricom Ltd Ord 0.05,"Wednesday, February 25, 2015", 15.90 , 15.70 , 16.00 ,33856500.00
Safaricom Ltd Ord 0.05,"Thursday, February 26, 2015", 15.75 , 15.60 , 16.00 ,5679200.00
Safaricom Ltd Ord 0.05,"Friday, February 27, 2015", 15.80 , 15.75 , 15.90 ,9108900.00
Safaricom Ltd Ord 0.05,"Monday, March 2, 2015", 15.65 , 15.25 , 16.00 ,5207700.00
Safaricom Ltd Ord 0.05,"Tuesday, March 3, 2015", 15.40 , 15.30 , 15.65 ,30442500.00
Safaricom Ltd Ord 0.05,"Wednesday, March 4, 2015", 15.45 , 15.35 , 16.00 ,22042700.00
Safaricom Ltd Ord 0.05,"Thursday, March 5, 2015", 15.70 , 15.55 , 15.80 ,3837700.00
Safaricom Ltd Ord 0.05,"Friday, March 6, 2015", 15.80 , 15.60 , 15.95 ,5832300.00
Safaricom Ltd Ord 0.05,"Monday, March 9, 2015", 15.55 , 15.40 , 15.80 ,6603400.00
Safaricom Ltd Ord 0.05,"Wednesday, March 11, 2015", 15.85 , 15.75 , 16.00 ,3247600.00
Safaricom Ltd Ord 0.05,"Thursday, March 12, 2015", 15.95 , 15.80 , 16.00 ,9547400.00
Safaricom Ltd Ord 0.05,"Friday, March 13, 2015", 15.80 , 15.50 , 16.00 ,6917800.00
Safaricom Ltd Ord 0.05,"Monday, March 16, 2015", 15.65 , 15.60 , 15.80 ,11983900.00
Safaricom Ltd Ord 0.05,"Tuesday, March 17, 2015", 15.60 , 15.00 , 15.75 ,6764400.00
Safaricom Ltd Ord 0.05,"Wednesday, March 18, 2015", 15.75 , 15.65 , 15.90 ,6763200.00
Safaricom Ltd Ord 0.05,"Thursday, March 19, 2015", 15.90 , 15.75 , 15.95 ,4483000.00
Safaricom Ltd Ord 0.05,"Friday, March 20, 2015", 15.85 , 15.80 , 15.95 ,5863900.00
Safaricom Ltd Ord 0.05,"Monday, March 23, 2015", 15.90 , 15.85 , 16.00 ,4795200.00
Safaricom Ltd Ord 0.05,"Tuesday, March 24, 2015", 16.00 , 15.95 , 16.10 ,6653100.00
Safaricom Ltd Ord 0.05,"Wednesday, March 25, 2015", 16.10 , 16.00 , 16.25 ,3172500.00
Safaricom Ltd Ord 0.05,"Thursday, March 26, 2015", 16.45 , 16.10 , 17.00 ,20194200.00
Safaricom Ltd Ord 0.05,"Friday, March 27, 2015", 16.60 , 16.50 , 17.50 ,2836000.00
Safaricom Ltd Ord 0.05,"Monday, March 30, 2015", 16.70 , 16.50 , 16.95 ,5054200.00
Safaricom Ltd Ord 0.05,"Tuesday, March 31, 2015", 17.05 , 16.80 , 17.40 ,6060000.00
Safaricom Ltd Ord 0.05,"Wednesday, April 1, 2015", 17.00 , 16.80 , 17.40 ,23447000.00
Safaricom Ltd Ord 0.05,"Thursday, April 2, 2015", 16.60 , 15.85 , 17.05 ,10225100.00
Safaricom Ltd Ord 0.05,"Tuesday, April 7, 2015", 15.90 , 15.75 , 16.60 ,25345600.00
Safaricom Ltd Ord 0.05,"Wednesday, April 8, 2015", 15.95 , 15.85 , 16.20 ,20213300.00
Safaricom Ltd Ord 0.05,"Thursday, April 9, 2015", 16.35 , 16.15 , 16.50 ,16651200.00
Safaricom Ltd Ord 0.05,"Friday, April 10, 2015", 15.90 , 15.75 , 16.35 ,30226100.00
Safaricom Ltd Ord 0.05,"Monday, April 13, 2015", 16.00 , 15.90 , 16.35 ,1185800.00
Safaricom Ltd Ord 0.05,"Tuesday, April 14, 2015", 16.10 , 16.00 , 16.35 ,5472900.00
Safaricom Ltd Ord 0.05,"Wednesday, April 15, 2015", 16.30 , 16.05 , 16.50 ,2169800.00
Safaricom Ltd Ord 0.05,"Thursday, April 16, 2015", 16.75 , 16.35 , 17.00 ,2938700.00
Safaricom Ltd Ord 0.05,"Friday, April 17, 2015", 17.20 , 16.65 , 17.50 ,13011700.00
Safaricom Ltd Ord 0.05,"Monday, April 20, 2015", 17.25 , 17.00 , 17.40 ,5345100.00
Safaricom Ltd Ord 0.05,"Tuesday, April 21, 2015", 17.20 , 17.05 , 17.40 ,5584800.00
Safaricom Ltd Ord 0.05,"Wednesday, April 22, 2015", 17.05 , 17.00 , 17.20 ,4110800.00
Safaricom Ltd Ord 0.05,"Thursday, April 23, 2015", 17.20 , 17.05 , 17.40 ,8081200.00
Safaricom Ltd Ord 0.05,"Friday, April 24, 2015", 17.30 , 17.15 , 17.40 ,14060100.00
Safaricom Ltd Ord 0.05,"Monday, April 27, 2015", 17.10 , 17.05 , 17.30 ,2988200.00
Safaricom Ltd Ord 0.05,"Tuesday, April 28, 2015", 17.20 , 17.00 , 17.40 ,1663000.00
Safaricom Ltd Ord 0.05,"Wednesday, April 29, 2015", 17.30 , 17.20 , 17.50 ,25196600.00
Safaricom Ltd Ord 0.05,"Thursday, April 30, 2015", 17.40 , 17.30 , 17.50 ,4947400.00
Safaricom Ltd Ord 0.05,"Monday, May 4, 2015", 17.45 , 17.35 , 17.50 ,6839700.00
Safaricom Ltd Ord 0.05,"Tuesday, May 5, 2015", 17.50 , 17.40 , 17.65 ,4538200.00
Safaricom Ltd Ord 0.05,"Wednesday, May 6, 2015", 17.55 , 17.50 , 17.90 ,11930200.00
Safaricom Ltd Ord 0.05,"Thursday, May 7, 2015", 17.15 , 16.95 , 17.70 ,19809900.00
Safaricom Ltd Ord 0.05,"Friday, May 8, 2015", 17.05 , 16.95 , 17.55 ,29259400.00
Safaricom Ltd Ord 0.05,"Monday, May 11, 2015", 16.90 , 16.75 , 17.15 ,10926100.00
Safaricom Ltd Ord 0.05,"Tuesday, May 12, 2015", 16.65 , 16.25 , 16.90 ,17864000.00
Safaricom Ltd Ord 0.05,"Wednesday, May 13, 2015", 16.10 , 15.85 , 16.50 ,22160900.00
Safaricom Ltd Ord 0.05,"Thursday, May 14, 2015", 16.35 , 16.20 , 16.45 ,4220100.00
Safaricom Ltd Ord 0.05,"Friday, May 15, 2015", 16.35 , 16.20 , 16.50 ,9936700.00
Safaricom Ltd Ord 0.05,"Monday, May 18, 2015", 16.50 , 16.35 , 16.70 ,7844400.00
Safaricom Ltd Ord 0.05,"Tuesday, May 19, 2015", 16.60 , 16.50 , 16.75 ,10562300.00
Safaricom Ltd Ord 0.05,"Wednesday, May 20, 2015", 16.45 , 16.35 , 16.70 ,10062000.00
Safaricom Ltd Ord 0.05,"Thursday, May 21, 2015", 16.30 , 16.25 , 16.55 ,8668100.00
Safaricom Ltd Ord 0.05,"Friday, May 22, 2015", 16.20 , 16.10 , 16.30 ,11532600.00
Safaricom Ltd Ord 0.05,"Monday, May 25, 2015", 16.00 , 15.95 , 16.30 ,11043300.00
Safaricom Ltd Ord 0.05,"Wednesday, May 27, 2015", 15.20 , 15.00 , 15.60 ,64507500.00
Safaricom Ltd Ord 0.05,"Thursday, May 28, 2015", 15.55 , 15.20 , 15.70 ,12815300.00
Safaricom Ltd Ord 0.05,"Friday, May 29, 2015", 15.85 , 15.60 , 16.80 ,34340000.00
Safaricom Ltd Ord 0.05,"Tuesday, June 2, 2015", 16.50 , 15.85 , 16.90 ,2441700.00
Safaricom Ltd Ord 0.05,"Wednesday, June 3, 2015", 16.40 , 16.05 , 16.70 ,17786800.00
Safaricom Ltd Ord 0.05,"Thursday, June 4, 2015", 16.45 , 16.00 , 16.70 ,11518000.00
Safaricom Ltd Ord 0.05,"Friday, June 5, 2015", 16.35 , 16.10 , 16.65 ,5050200.00
Safaricom Ltd Ord 0.05,"Monday, June 8, 2015", 16.10 , 15.90 , 16.35 ,11190800.00
Safaricom Ltd Ord 0.05,"Tuesday, June 9, 2015", 16.05 , 16.00 , 16.30 ,21378500.00
Safaricom Ltd Ord 0.05,"Wednesday, June 10, 2015", 16.05 , 16.00 , 16.10 ,7374200.00
Safaricom Ltd Ord 0.05,"Thursday, June 11, 2015", 16.05 , 16.00 , 16.05 ,14351700.00
Safaricom Ltd Ord 0.05,"Friday, June 12, 2015", 16.05 , 16.05 , 16.25 ,3420100.00
Safaricom Ltd Ord 0.05,"Monday, June 15, 2015", 16.10 , 16.05 , 16.15 ,6983200.00
Safaricom Ltd Ord 0.05,"Tuesday, June 16, 2015", 16.10 , 16.00 , 16.25 ,11030900.00
Safaricom Ltd Ord 0.05,"Wednesday, June 17, 2015", 16.05 , 16.00 , 16.20 ,1957000.00
Safaricom Ltd Ord 0.05,"Thursday, June 18, 2015", 16.05 , 16.00 , 16.10 ,24400400.00
Safaricom Ltd Ord 0.05,"Friday, June 19, 2015", 16.05 , 16.05 , 16.10 ,11686700.00
Safaricom Ltd Ord 0.05,"Monday, June 22, 2015", 16.35 , 15.90 , 16.70 ,10919200.00
Safaricom Ltd Ord 0.05,"Tuesday, June 23, 2015", 16.00 , 15.90 , 16.10 ,11199000.00
Safaricom Ltd Ord 0.05,"Wednesday, June 24, 2015", 16.05 , 16.05 , 16.20 ,4048200.00
Safaricom Ltd Ord 0.05,"Thursday, June 25, 2015", 16.10 , 16.00 , 16.20 ,21433000.00
Safaricom Ltd Ord 0.05,"Friday, June 26, 2015", 16.10 , 16.05 , 16.20 ,3697900.00
Safaricom Ltd Ord 0.05,"Monday, June 29, 2015", 16.30 , 16.10 , 16.40 ,6019200.00
Safaricom Ltd Ord 0.05,"Tuesday, June 30, 2015", 16.45 , 16.30 , 16.60 ,8437700.00
Safaricom Ltd Ord 0.05,"Wednesday, July 1, 2015", 16.50 , 16.45 , 16.60 ,6564600.00
Safaricom Ltd Ord 0.05,"Thursday, July 2, 2015", 16.45 , 16.30 , 16.55 ,2690700.00
Safaricom Ltd Ord 0.05,"Friday, July 3, 2015", 16.35 , 16.30 , 16.50 ,295100.00
Safaricom Ltd Ord 0.05,"Monday, July 6, 2015", 16.35 , 16.20 , 16.50 ,2588700.00
Safaricom Ltd Ord 0.05,"Tuesday, July 7, 2015", 16.35 , 16.20 , 16.90 ,2090700.00
Safaricom Ltd Ord 0.05,"Wednesday, July 8, 2015", 16.15 , 15.90 , 16.60 ,49670000.00
Safaricom Ltd Ord 0.05,"Friday, July 10, 2015", 16.00 , 15.90 , 16.10 ,10378800.00
Safaricom Ltd Ord 0.05,"Monday, July 13, 2015", 15.85 , 15.85 , 16.10 ,9203300.00
Safaricom Ltd Ord 0.05,"Tuesday, July 14, 2015", 15.75 , 15.10 , 16.00 ,16837500.00
Safaricom Ltd Ord 0.05,"Wednesday, July 15, 2015", 15.70 , 15.10 , 16.50 ,22824200.00
Safaricom Ltd Ord 0.05,"Thursday, July 16, 2015", 15.25 , 15.20 , 15.75 ,10438300.00
Safaricom Ltd Ord 0.05,"Friday, July 17, 2015", 15.15 , 15.15 , 15.30 ,9699600.00
Safaricom Ltd Ord 0.05,"Monday, July 20, 2015", 15.30 , 15.10 , 15.45 ,17724700.00
Safaricom Ltd Ord 0.05,"Tuesday, July 21, 2015", 15.50 , 15.25 , 16.00 ,29230800.00
Safaricom Ltd Ord 0.05,"Wednesday, July 22, 2015", 15.55 , 15.30 , 15.75 ,4171100.00
Safaricom Ltd Ord 0.05,"Thursday, July 23, 2015", 15.45 , 15.25 , 16.00 ,8501500.00
Safaricom Ltd Ord 0.05,"Friday, July 24, 2015", 15.30 , 15.15 , 15.50 ,17574300.00
Safaricom Ltd Ord 0.05,"Monday, July 27, 2015", 15.45 , 15.15 , 15.50 ,6622600.00
Safaricom Ltd Ord 0.05,"Tuesday, July 28, 2015", 15.45 , 15.30 , 15.50 ,6486200.00
Safaricom Ltd Ord 0.05,"Wednesday, July 29, 2015", 15.20 , 15.10 , 15.40 ,16519800.00
Safaricom Ltd Ord 0.05,"Thursday, July 30, 2015", 14.95 , 14.90 , 15.25 ,796900.00
Safaricom Ltd Ord 0.05,"Friday, July 31, 2015", 14.40 , 14.05 , 15.00 ,15653100.00
Safaricom Ltd Ord 0.05,"Monday, August 3, 2015", 14.15 , 14.10 , 14.50 ,13957900.00
Safaricom Ltd Ord 0.05,"Tuesday, August 4, 2015", 14.00 , 14.00 , 14.20 ,85739100.00
Safaricom Ltd Ord 0.05,"Wednesday, August 5, 2015", 13.95 , 13.60 , 14.15 ,27585400.00
Safaricom Ltd Ord 0.05,"Thursday, August 6, 2015", 13.90 , 13.70 , 14.25 ,30581100.00
Safaricom Ltd Ord 0.05,"Friday, August 7, 2015", 14.55 , 13.95 , 14.95 ,1639900.00
Safaricom Ltd Ord 0.05,"Monday, August 10, 2015", 15.35 , 14.70 , 15.50 ,10161900.00
Safaricom Ltd Ord 0.05,"Tuesday, August 11, 2015", 15.50 , 15.40 , 15.85 ,13170700.00
Safaricom Ltd Ord 0.05,"Wednesday, August 12, 2015", 15.60 , 15.50 , 15.75 ,5489500.00
Safaricom Ltd Ord 0.05,"Thursday, August 13, 2015", 15.45 , 15.30 , 15.60 ,8370500.00
Safaricom Ltd Ord 0.05,"Friday, August 14, 2015", 15.00 , 15.00 , 15.50 ,9343000.00
Safaricom Ltd Ord 0.05,"Monday, August 17, 2015", 14.90 , 14.65 , 15.10 ,2038400.00
Safaricom Ltd Ord 0.05,"Tuesday, August 18, 2015", 14.85 , 14.70 , 15.00 ,2792700.00
Safaricom Ltd Ord 0.05,"Wednesday, August 19, 2015", 15.00 , 14.90 , 15.20 ,6872600.00
Safaricom Ltd Ord 0.05,"Thursday, August 20, 2015", 15.10 , 15.05 , 15.40 ,2302900.00
Safaricom Ltd Ord 0.05,"Friday, August 21, 2015", 15.00 , 14.90 , 15.10 ,7970600.00
Safaricom Ltd Ord 0.05,"Monday, August 24, 2015", 14.35 , 13.95 , 15.00 ,6960900.00
Safaricom Ltd Ord 0.05,"Tuesday, August 25, 2015", 13.95 , 13.90 , 14.35 ,7869700.00
Safaricom Ltd Ord 0.05,"Wednesday, August 26, 2015", 13.45 , 12.80 , 13.95 ,5553600.00
Safaricom Ltd Ord 0.05,"Thursday, August 27, 2015", 13.50 , 12.60 , 14.50 ,12516000.00
Safaricom Ltd Ord 0.05,"Friday, August 28, 2015", 14.15 , 13.90 , 14.50 ,29194600.00
Safaricom Ltd Ord 0.05,"Monday, August 31, 2015", 14.40 , 14.00 , 15.00 ,2225800.00
Safaricom Ltd Ord 0.05,"Tuesday, September 1, 2015", 14.60 , 14.50 , 14.80 ,2914300.00
Safaricom Ltd Ord 0.05,"Wednesday, September 2, 2015", 14.60 , 14.30 , 15.10 ,4431800.00
Safaricom Ltd Ord 0.05,"Thursday, September 3, 2015", 15.20 , 14.85 , 15.60 ,4530700.00
Safaricom Ltd Ord 0.05,"Friday, September 4, 2015", 14.85 , 13.70 , 15.10 ,10765300.00
Safaricom Ltd Ord 0.05,"Monday, September 7, 2015", 14.60 , 14.50 , 14.85 ,13382300.00
Safaricom Ltd Ord 0.05,"Tuesday, September 8, 2015", 14.60 , 14.50 , 14.75 ,1124000.00
Safaricom Ltd Ord 0.05,"Wednesday, September 9, 2015", 14.40 , 14.00 , 14.70 ,52575800.00
Safaricom Ltd Ord 0.05,"Thursday, September 10, 2015", 14.40 , 14.05 , 14.60 ,2294100.00
Safaricom Ltd Ord 0.05,"Friday, September 11, 2015", 14.55 , 14.40 , 14.65 ,3528200.00
Safaricom Ltd Ord 0.05,"Monday, September 14, 2015", 14.70 , 14.55 , 14.90 ,3155900.00
Safaricom Ltd Ord 0.05,"Tuesday, September 15, 2015", 15.15 , 14.65 , 15.40 ,11232100.00
Safaricom Ltd Ord 0.05,"Wednesday, September 16, 2015", 14.95 , 14.80 , 15.20 ,6043600.00
Safaricom Ltd Ord 0.05,"Thursday, September 17, 2015", 15.00 , 14.70 , 15.10 ,6122700.00
Safaricom Ltd Ord 0.05,"Friday, September 18, 2015", 14.75 , 14.55 , 14.95 ,6633300.00
Safaricom Ltd Ord 0.05,"Monday, September 21, 2015", 14.90 , 14.50 , 15.20 ,4900600.00
Safaricom Ltd Ord 0.05,"Tuesday, September 22, 2015", 15.00 , 14.60 , 15.20 ,9092600.00
Safaricom Ltd Ord 0.05,"Wednesday, September 23, 2015", 15.10 , 15.00 , 15.20 ,9027900.00
Safaricom Ltd Ord 0.05,"Thursday, September 24, 2015", 15.15 , 15.00 , 15.20 ,3426800.00
Safaricom Ltd Ord 0.05,"Friday, September 25, 2015", 15.15 , 15.05 , 15.30 ,7073800.00
Safaricom Ltd Ord 0.05,"Monday, September 28, 2015", 15.20 , 15.10 , 15.25 ,15053600.00
Safaricom Ltd Ord 0.05,"Tuesday, September 29, 2015", 15.15 , 14.80 , 15.25 ,13614400.00
Safaricom Ltd Ord 0.05,"Wednesday, September 30, 2015", 15.20 , 15.00 , 15.25 ,16375500.00
Safaricom Ltd Ord 0.05,"Thursday, October 1, 2015", 14.95 , 14.65 , 15.15 ,6458300.00
Safaricom Ltd Ord 0.05,"Friday, October 2, 2015", 14.45 , 14.20 , 14.95 ,13960300.00
Safaricom Ltd Ord 0.05,"Monday, October 5, 2015", 14.65 , 14.30 , 14.75 ,4231800.00
Safaricom Ltd Ord 0.05,"Tuesday, October 6, 2015", 14.65 , 14.55 , 14.75 ,719900.00
Safaricom Ltd Ord 0.05,"Wednesday, October 7, 2015", 14.65 , 14.60 , 14.75 ,16019000.00
Safaricom Ltd Ord 0.05,"Thursday, October 8, 2015", 14.70 , 14.55 , 14.80 ,3109100.00
Safaricom Ltd Ord 0.05,"Friday, October 9, 2015", 14.80 , 14.70 , 15.00 ,4555600.00
Safaricom Ltd Ord 0.05,"Monday, October 12, 2015", 14.95 , 14.60 , 15.05 ,6515400.00
Safaricom Ltd Ord 0.05,"Tuesday, October 13, 2015", 15.00 , 14.70 , 15.15 ,3950500.00
Safaricom Ltd Ord 0.05,"Wednesday, October 14, 2015", 14.70 , 14.20 , 15.00 ,5937400.00
Safaricom Ltd Ord 0.05,"Thursday, October 15, 2015", 14.40 , 14.20 , 15.00 ,6010600.00
Safaricom Ltd Ord 0.05,"Friday, October 16, 2015", 14.55 , 14.20 , 14.75 ,7002100.00
Safaricom Ltd Ord 0.05,"Monday, October 19, 2015", 14.75 , 14.20 , 14.75 ,7002100.00
Safaricom Ltd Ord 0.05,"Wednesday, October 21, 2015", 15.00 , 14.20 , 14.75 ,8538300.00
Safaricom Ltd Ord 0.05,"Thursday, October 22, 2015", 14.95 , 14.75 , 15.10 ,2046700.00
Safaricom Ltd Ord 0.05,"Friday, October 23, 2015", 14.95 , 14.75 , 15.10 ,2046700.00
Safaricom Ltd Ord 0.05,"Monday, October 26, 2015", 14.50 , 14.50 , 14.95 ,4248500.00
Safaricom Ltd Ord 0.05,"Tuesday, October 27, 2015", 14.50 , 14.50 , 14.65 ,5258400.00
Safaricom Ltd Ord 0.05,"Wednesday, October 28, 2015", 14.55 , 14.50 , 14.80 ,9802700.00
Safaricom Ltd Ord 0.05,"Thursday, October 29, 2015", 14.40 , 14.25 , 14.60 ,5929900.00
Safaricom Ltd Ord 0.05,"Friday, October 30, 2015", 14.35 , 14.25 , 14.60 ,5929900.00
Safaricom Ltd Ord 0.05,"Monday, November 2, 2015", 14.35 , 14.25 , 14.50 ,644100.00
Safaricom Ltd Ord 0.05,"Tuesday, November 3, 2015", 14.45 , 14.00 , 14.50 ,30951300.00
Safaricom Ltd Ord 0.05,"Wednesday, November 4, 2015", 14.30 , 14.05 , 14.50 ,3824100.00
Safaricom Ltd Ord 0.05,"Thursday, November 5, 2015", 14.95 , 14.35 , 15.10 ,16314000.00
Safaricom Ltd Ord 0.05,"Friday, November 6, 2015", 14.95 , 14.35 , 15.10 ,16314000.00
Safaricom Ltd Ord 0.05,"Monday, November 9, 2015", 15.05 , 14.95 , 15.25 ,2938400.00
Safaricom Ltd Ord 0.05,"Tuesday, November 10, 2015", 15.45 , 15.05 , 15.75 ,6499100.00
Safaricom Ltd Ord 0.05,"Wednesday, November 11, 2015", 15.85 , 15.45 , 16.00 ,4485600.00
Safaricom Ltd Ord 0.05,"Thursday, November 12, 2015", 16.05 , 15.50 , 16.20 ,7800700.00
Safaricom Ltd Ord 0.05,"Friday, November 13, 2015", 16.00 , 15.85 , 16.50 ,5330700.00
Safaricom Ltd Ord 0.05,"Monday, November 16, 2015", 16.05 , 16.05 , 16.15 ,10725900.00
Safaricom Ltd Ord 0.05,"Tuesday, November 17, 2015", 16.15 , 16.05 , 16.30 ,3061400.00
Safaricom Ltd Ord 0.05,"Wednesday, November 18, 2015", 16.25 , 16.10 , 16.50 ,5623300.00
Safaricom Ltd Ord 0.05,"Thursday, November 19, 2015", 16.50 , 16.20 , 16.60 ,13861900.00
Safaricom Ltd Ord 0.05,"Friday, November 20, 2015", 16.65 , 16.50 , 16.95 ,4063100.00
Safaricom Ltd Ord 0.05,"Monday, November 23, 2015", 16.75 , 16.35 , 16.95 ,8603900.00
Safaricom Ltd Ord 0.05,"Tuesday, November 24, 2015", 16.25 , 16.00 , 16.50 ,15361700.00
